
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

        92  4.057196E-06  4.057196E-06  1.626289E-02
        93 -6.530803E-06 -6.530803E-06  1.626101E-02
        94 -4.299339E-06 -4.299339E-06  1.626261E-02
        95 -1.596583E-05 -1.596583E-05  1.626208E-02
        96 -7.676012E-06 -7.676012E-06  1.626403E-02
        97 -2.285525E-05 -2.285525E-05  1.625836E-02
        98 -5.517017E-06 -5.517017E-06  1.626050E-02
        99 -2.836430E-05 -2.836430E-05  1.624567E-02
       100  3.073035E-06  3.073035E-06  1.624727E-02
       101 -3.505411E-05 -3.505411E-05  1.621893E-02
       102  1.888647E-05  1.888647E-05  1.621513E-02
       103 -4.622596E-05 -4.622596E-05  1.617563E-02
       104  4.207333E-05  4.207333E-05  1.613192E-02
       105 -6.363447E-05 -6.363447E-05  1.613946E-02
       106  6.569707E-05  6.569707E-05  1.584025E-02
       107 -7.617545E-05 -7.617545E-05  1.634502E-02
       108  4.846040E-05  4.846040E-05  1.431508E-02
       109 -4.940520E-05 -4.940520E-05  1.888006E-02
       110  9.017495E-17 -4.347115E-05  1.645230E-02
       111  3.372298E-18  6.095855E-06  1.612683E-02
       112 -9.540289E-17 -2.302175E-05  1.643214E-02
       113 -1.877483E-16 -7.540726E-07  1.617707E-02
       114 -2.861101E-16 -1.253572E-05  1.638307E-02
       115 -3.713044E-16 -1.866854E-05  1.622561E-02
       116 -4.666562E-16 -3.302377E-06  1.634106E-02
       117 -5.631368E-16 -3.802486E-05  1.626693E-02
       118 -6.606701E-16  4.731618E-06  1.631022E-02
       119 -7.419438E-16 -5.932070E-05  1.630250E-02
       120 -8.525146E-16  1.474035E-05  1.628401E-02
       121 -9.373216E-16 -8.081884E-05  1.633755E-02
       122 -1.042707E-15  2.792623E-05  1.625231E-02
       123 -1.125846E-15 -9.555230E-05  1.637651E-02
       124 -1.236047E-15  4.186422E-05  1.620962E-02
       125 -1.313714E-15 -9.250070E-05  1.641899E-02
       126 -1.420127E-15  5.246295E-05  1.616046E-02
       127 -1.508775E-15 -6.885860E-05  1.645952E-02
       128 -1.604843E-15  6.591874E-05  1.614426E-02
       129  6.591874E-05 -2.259247E-15  1.614426E-02
       130 -6.885860E-05 -2.117684E-15  1.645952E-02
       131  5.246295E-05 -2.013247E-15  1.616046E-02
       132 -9.250070E-05 -1.880176E-15  1.641899E-02
       133  4.186422E-05 -1.770148E-15  1.620962E-02
       134 -9.555230E-05 -1.645233E-15  1.637651E-02
       135  2.792623E-05 -1.524882E-15  1.625231E-02
       136 -8.081884E-05 -1.399789E-15  1.633755E-02
       137  1.474035E-05 -1.290802E-15  1.628401E-02
       138 -5.932070E-05 -1.150667E-15  1.630250E-02
       139  4.731618E-06 -1.048981E-15  1.631022E-02
       140 -3.802486E-05 -9.163666E-16  1.626693E-02
       141 -3.302377E-06 -7.969917E-16  1.634106E-02
       142 -1.866854E-05 -6.790999E-16  1.622561E-02
       143 -1.253572E-05 -5.481070E-16  1.638307E-02
       144 -7.540726E-07 -4.442699E-16  1.617707E-02
       145 -2.302175E-05 -3.178648E-16  1.643214E-02
       146  6.095855E-06 -1.953066E-16  1.612683E-02
       147 -4.347115E-05 -7.813281E-17  1.645230E-02
       148 -2.364382E-16  2.741643E-16  1.630810E-02
       149 -3.577325E-16  1.419417E-16  1.631267E-02
       150 -4.477552E-16  2.455951E-17  1.632362E-02
       151 -5.371036E-16 -8.602316E-17  1.631506E-02
       152 -6.392456E-16 -2.122431E-16  1.632751E-02
       153 -7.226207E-16 -3.306189E-16  1.631660E-02
       154 -8.223538E-16 -4.478661E-16  1.633618E-02
       155 -9.130016E-16 -5.682563E-16  1.632202E-02
       156 -1.004908E-15 -6.918513E-16  1.635283E-02
       157 -1.100709E-15 -8.135171E-16  1.633579E-02
       158 -1.207137E-15 -9.327612E-16  1.638055E-02
       159 -1.282928E-15 -1.047139E-15  1.636707E-02
       160 -1.387849E-15 -1.174953E-15  1.641730E-02
       161 -1.474508E-15 -1.282255E-15  1.644810E-02
       162 -1.573131E-15 -1.401508E-15  1.642862E-02
       163 -1.675656E-15 -1.537701E-15  1.673393E-02
       164 -1.757549E-15 -1.650176E-15  1.616090E-02
       165 -1.858961E-15 -1.757101E-15  1.819220E-02
       166 -1.967478E-15 -1.898996E-15  1.355809E-02
       167 -4.779421E-16  9.608507E-05  1.627495E-02
       168 -4.281679E-16 -5.491548E-05  1.625919E-02
       169 -3.973201E-16  6.004013E-05  1.631794E-02
       170 -3.618648E-16 -1.283268E-05  1.624838E-02
       171 -3.199421E-16  5.426054E-05  1.632176E-02
       172 -2.957594E-16 -8.980116E-06  1.627176E-02
       173 -2.627438E-16  4.509598E-05  1.632492E-02
       174 -2.361865E-16 -1.269220E-05  1.628591E-02
       175 -1.888886E-16  1.265909E-05  1.631935E-02
       176 -2.072564E-04  6.763050E-06  1.656212E-02
       177  2.108351E-04  1.993301E-05  1.595164E-02
       178 -3.026712E-04  3.582196E-05  1.667609E-02
       179  3.657943E-04  2.624517E-05  1.568944E-02
       180 -5.682872E-04  1.031369E-04  1.700468E-02
       181  7.208454E-04 -1.222773E-05  1.500852E-02
       182 -1.138453E-03  3.081613E-04  1.792137E-02
       183  1.352833E-03 -1.849026E-04  1.287193E-02
       184 -1.897074E-03  9.584078E-04  2.154082E-02
       185 -9.584078E-04  1.897074E-03  2.154082E-02
       186  1.849026E-04 -1.352833E-03  1.287193E-02
       187 -3.081613E-04  1.138453E-03  1.792137E-02
       188  1.222773E-05 -7.208454E-04  1.500852E-02
       189 -1.031369E-04  5.682872E-04  1.700468E-02
       190 -2.624517E-05 -3.657943E-04  1.568944E-02
       191 -3.582196E-05  3.026712E-04  1.667609E-02
       192 -1.993301E-05 -2.108351E-04  1.595164E-02
       193 -6.763050E-06  2.072564E-04  1.656212E-02
       194 -2.091774E-15 -6.017698E-04  1.088937E-02
       195 -2.125257E-15  1.536558E-04  1.971399E-02
       196 -2.162040E-15 -1.750232E-04  1.467687E-02
       197 -2.190891E-15 -1.134385E-06  1.750615E-02
       198 -2.240635E-15 -4.857654E-05  1.566605E-02
       199 -2.261444E-15 -2.231710E-05  1.683358E-02
       200 -2.309721E-15 -2.889323E-05  1.597702E-02
       201 -2.339867E-15 -6.830241E-07  1.659946E-02
       202 -2.381094E-15 -4.903773E-05  1.606334E-02
       203  1.139217E-05 -1.094509E-05  1.625208E-02
       204  1.291028E-05 -1.224270E-05  1.628360E-02
       205  1.190091E-05 -1.103459E-05  1.625939E-02
       206  1.394530E-05 -1.090485E-05  1.629863E-02
       207  1.400228E-05 -1.017259E-05  1.626030E-02
       208  1.290398E-05 -8.149675E-06  1.631715E-02
       209  1.755541E-05 -8.829934E-06  1.626107E-02
       210  1.319609E-05 -1.509860E-06  1.631155E-02
       211 -1.717492E-05 -6.561709E-06  1.634756E-02
       212  6.561709E-06  1.717492E-05  1.634756E-02
       213  1.509860E-06 -1.319609E-05  1.631155E-02
       214  8.829934E-06 -1.755541E-05  1.626107E-02
       215  8.149675E-06 -1.290398E-05  1.631715E-02
       216  1.017259E-05 -1.400228E-05  1.626030E-02
       217  1.090485E-05 -1.394530E-05  1.629863E-02
       218  1.103459E-05 -1.190091E-05  1.625939E-02
       219  1.224270E-05 -1.291028E-05  1.628360E-02
       220  1.094509E-05 -1.139217E-05  1.625208E-02
       221 -4.940520E-05  4.940520E-05  1.888006E-02
       222  4.846040E-05 -4.846040E-05  1.431508E-02
       223 -7.617545E-05  7.617545E-05  1.634502E-02
       224  6.569707E-05 -6.569707E-05  1.584025E-02
       225 -6.363447E-05  6.363447E-05  1.613946E-02
       226  4.207333E-05 -4.207333E-05  1.613192E-02
       227 -4.622596E-05  4.622596E-05  1.617563E-02
       228  1.888647E-05 -1.888647E-05  1.621513E-02
       229 -3.505411E-05  3.505411E-05  1.621893E-02
       230  3.073035E-06 -3.073035E-06  1.624727E-02
       231 -2.836430E-05  2.836430E-05  1.624567E-02
       232 -5.517017E-06  5.517017E-06  1.626050E-02
       233 -2.285525E-05  2.285525E-05  1.625836E-02
       234 -7.676012E-06  7.676012E-06  1.626403E-02
       235 -1.596583E-05  1.596583E-05  1.626208E-02
       236 -4.299339E-06  4.299339E-06  1.626261E-02
       237 -6.530803E-06  6.530803E-06  1.626101E-02
       238  4.057196E-06 -4.057196E-06  1.626289E-02
       239  1.495926E-06 -1.495926E-06  1.626976E-02
       240 -2.312891E-15 -6.591874E-05  1.614426E-02
       241 -2.214944E-15  6.885860E-05  1.645952E-02
       242 -2.116856E-15 -5.246295E-05  1.616046E-02
       243 -2.023215E-15  9.250070E-05  1.641899E-02
       244 -1.934455E-15 -4.186422E-05  1.620962E-02
       245 -1.827740E-15  9.555230E-05  1.637651E-02
       246 -1.744236E-15 -2.792623E-05  1.625231E-02
       247 -1.625751E-15  8.081884E-05  1.633755E-02
       248 -1.550979E-15 -1.474035E-05  1.628401E-02
       249 -1.443486E-15  5.932070E-05  1.630250E-02
       250 -1.358481E-15 -4.731618E-06  1.631022E-02
       251 -1.254466E-15  3.802486E-05  1.626693E-02
       252 -1.167560E-15  3.302377E-06  1.634106E-02
       253 -1.068201E-15  1.866854E-05  1.622561E-02
       254 -9.783894E-16  1.253572E-05  1.638307E-02
       255 -8.815426E-16  7.540726E-07  1.617707E-02
       256 -7.894188E-16  2.302175E-05  1.643214E-02
       257 -7.034519E-16 -6.095855E-06  1.612683E-02
       258 -5.916442E-16  4.347115E-05  1.645230E-02
       259 -6.591874E-05 -1.529327E-15  1.614426E-02
       260  6.885860E-05 -1.412793E-15  1.645952E-02
       261 -5.246295E-05 -1.299942E-15  1.616046E-02
       262  9.250070E-05 -1.174808E-15  1.641899E-02
       263 -4.186422E-05 -1.058330E-15  1.620962E-02
       264  9.555230E-05 -9.223561E-16  1.637651E-02
       265 -2.792623E-05 -8.250568E-16  1.625231E-02
       266  8.081884E-05 -6.864234E-16  1.633755E-02
       267 -1.474035E-05 -5.828631E-16  1.628401E-02
       268  5.932070E-05 -4.513563E-16  1.630250E-02
       269 -4.731618E-06 -3.469413E-16  1.631022E-02
       270  3.802486E-05 -2.062492E-16  1.626693E-02
       271  3.302377E-06 -1.099776E-16  1.634106E-02
       272  1.866854E-05  2.212605E-17  1.622561E-02
       273  1.253572E-05  1.216961E-16  1.638307E-02
       274  7.540726E-07  2.596587E-16  1.617707E-02
       275  2.302175E-05  3.543575E-16  1.643214E-02
       276 -6.095855E-06  5.011179E-16  1.612683E-02
       277  4.347115E-05  5.950297E-16  1.645230E-02
       278  2.072564E-04  6.763050E-06  1.656212E-02
       279 -2.108351E-04  1.993301E-05  1.595164E-02
       280  3.026712E-04  3.582196E-05  1.667609E-02
       281 -3.657943E-04  2.624517E-05  1.568944E-02
       282  5.682872E-04  1.031369E-04  1.700468E-02
       283 -7.208454E-04 -1.222773E-05  1.500852E-02
       284  1.138453E-03  3.081613E-04  1.792137E-02
       285 -1.352833E-03 -1.849026E-04  1.287193E-02
       286  1.897074E-03  9.584078E-04  2.154082E-02
       287  4.940520E-05  4.940520E-05  1.888006E-02
       288 -4.846040E-05 -4.846040E-05  1.431508E-02
       289  7.617545E-05  7.617545E-05  1.634502E-02
       290 -6.569707E-05 -6.569707E-05  1.584025E-02
       291  6.363447E-05  6.363447E-05  1.613946E-02
       292 -4.207333E-05 -4.207333E-05  1.613192E-02
       293  4.622596E-05  4.622596E-05  1.617563E-02
       294 -1.888647E-05 -1.888647E-05  1.621513E-02
       295  3.505411E-05  3.505411E-05  1.621893E-02
       296 -3.073035E-06 -3.073035E-06  1.624727E-02
       297  2.836430E-05  2.836430E-05  1.624567E-02
       298  5.517017E-06  5.517017E-06  1.626050E-02
       299  2.285525E-05  2.285525E-05  1.625836E-02
       300  7.676012E-06  7.676012E-06  1.626403E-02
       301  1.596583E-05  1.596583E-05  1.626208E-02
       302  4.299339E-06  4.299339E-06  1.626261E-02
       303  6.530803E-06  6.530803E-06  1.626101E-02
       304 -4.057196E-06 -4.057196E-06  1.626289E-02
       305 -1.495926E-06 -1.495926E-06  1.626976E-02
       306 -1.139217E-05 -1.094509E-05  1.625208E-02
       307 -1.291028E-05 -1.224270E-05  1.628360E-02
       308 -1.190091E-05 -1.103459E-05  1.625939E-02
       309 -1.394530E-05 -1.090485E-05  1.629863E-02
       310 -1.400228E-05 -1.017259E-05  1.626030E-02
       311 -1.290398E-05 -8.149675E-06  1.631715E-02
       312 -1.755541E-05 -8.829934E-06  1.626107E-02
       313 -1.319609E-05 -1.509860E-06  1.631155E-02
       314  1.717492E-05 -6.561709E-06  1.634756E-02
       315 -1.094509E-05 -1.139217E-05  1.625208E-02
       316 -1.224270E-05 -1.291028E-05  1.628360E-02
       317 -1.103459E-05 -1.190091E-05  1.625939E-02
       318 -1.090485E-05 -1.394530E-05  1.629863E-02
       319 -1.017259E-05 -1.400228E-05  1.626030E-02
       320 -8.149675E-06 -1.290398E-05  1.631715E-02
       321 -8.829934E-06 -1.755541E-05  1.626107E-02
       322 -1.509860E-06 -1.319609E-05  1.631155E-02
       323 -6.561709E-06  1.717492E-05  1.634756E-02
       324 -6.017698E-04 -1.966860E-15  1.088937E-02
       325  1.536558E-04 -1.939178E-15  1.971399E-02
       326 -1.750232E-04 -1.902038E-15  1.467687E-02
       327 -1.134385E-06 -1.859605E-15  1.750615E-02
       328 -4.857654E-05 -1.829840E-15  1.566605E-02
       329 -2.231710E-05 -1.794590E-15  1.683358E-02
       330 -2.889323E-05 -1.760486E-15  1.597702E-02
       331 -6.830241E-07 -1.727964E-15  1.659946E-02
       332 -4.903773E-05 -1.680781E-15  1.606334E-02
       333  6.763050E-06  2.072564E-04  1.656212E-02
       334  1.993301E-05 -2.108351E-04  1.595164E-02
       335  3.582196E-05  3.026712E-04  1.667609E-02
       336  2.624517E-05 -3.657943E-04  1.568944E-02
       337  1.031369E-04  5.682872E-04  1.700468E-02
       338 -1.222773E-05 -7.208454E-04  1.500852E-02
       339  3.081613E-04  1.138453E-03  1.792137E-02
       340 -1.849026E-04 -1.352833E-03  1.287193E-02
       341  9.584078E-04  1.897074E-03  2.154082E-02
       342  9.608507E-05  6.789695E-16  1.627495E-02
       343 -5.491548E-05  6.692699E-16  1.625919E-02
       344  6.004013E-05  6.202297E-16  1.631794E-02
       345 -1.283268E-05  6.028371E-16  1.624838E-02
       346  5.426054E-05  5.757721E-16  1.632176E-02
       347 -8.980116E-06  5.237590E-16  1.627176E-02
       348  4.509598E-05  4.887615E-16  1.632492E-02
       349 -1.269220E-05  4.462339E-16  1.628591E-02
       350  1.265909E-05  4.272417E-16  1.631935E-02
       351  1.717492E-05  6.561709E-06  1.634756E-02
       352 -1.319609E-05  1.509860E-06  1.631155E-02
       353 -1.755541E-05  8.829934E-06  1.626107E-02
       354 -1.290398E-05  8.149675E-06  1.631715E-02
       355 -1.400228E-05  1.017259E-05  1.626030E-02
       356 -1.394530E-05  1.090485E-05  1.629863E-02
       357 -1.190091E-05  1.103459E-05  1.625939E-02
       358 -1.291028E-05  1.224270E-05  1.628360E-02
       359 -1.139217E-05  1.094509E-05  1.625208E-02
       360 -1.495926E-06  1.495926E-06  1.626976E-02
       361 -4.057196E-06  4.057196E-06  1.626289E-02
       362  6.530803E-06 -6.530803E-06  1.626101E-02
       363  4.299339E-06 -4.299339E-06  1.626261E-02
       364  1.596583E-05 -1.596583E-05  1.626208E-02
       365  7.676012E-06 -7.676012E-06  1.626403E-02
       366  2.285525E-05 -2.285525E-05  1.625836E-02
       367  5.517017E-06 -5.517017E-06  1.626050E-02
       368  2.836430E-05 -2.836430E-05  1.624567E-02
       369 -3.073035E-06  3.073035E-06  1.624727E-02
       370  3.505411E-05 -3.505411E-05  1.621893E-02
       371 -1.888647E-05  1.888647E-05  1.621513E-02
       372  4.622596E-05 -4.622596E-05  1.617563E-02
       373 -4.207333E-05  4.207333E-05  1.613192E-02
       374  6.363447E-05 -6.363447E-05  1.613946E-02
       375 -6.569707E-05  6.569707E-05  1.584025E-02
       376  7.617545E-05 -7.617545E-05  1.634502E-02
       377 -4.846040E-05  4.846040E-05  1.431508E-02
       378  4.940520E-05 -4.940520E-05  1.888006E-02
       379  1.897074E-03 -9.584078E-04  2.154082E-02
       380 -1.352833E-03  1.849026E-04  1.287193E-02
       381  1.138453E-03 -3.081613E-04  1.792137E-02
       382 -7.208454E-04  1.222773E-05  1.500852E-02
       383  5.682872E-04 -1.031369E-04  1.700468E-02
       384 -3.657943E-04 -2.624517E-05  1.568944E-02
       385  3.026712E-04 -3.582196E-05  1.667609E-02
       386 -2.108351E-04 -1.993301E-05  1.595164E-02
       387  2.072564E-04 -6.763050E-06  1.656212E-02
       388  9.584078E-04 -1.897074E-03  2.154082E-02
       389 -1.849026E-04  1.352833E-03  1.287193E-02
       390  3.081613E-04 -1.138453E-03  1.792137E-02
       391 -1.222773E-05  7.208454E-04  1.500852E-02
       392  1.031369E-04 -5.682872E-04  1.700468E-02
       393  2.624517E-05  3.657943E-04  1.568944E-02
       394  3.582196E-05 -3.026712E-04  1.667609E-02
       395  1.993301E-05  2.108351E-04  1.595164E-02
       396  6.763050E-06 -2.072564E-04  1.656212E-02
       397 -6.561709E-06 -1.717492E-05  1.634756E-02
       398 -1.509860E-06  1.319609E-05  1.631155E-02
       399 -8.829934E-06  1.755541E-05  1.626107E-02
       400 -8.149675E-06  1.290398E-05  1.631715E-02
       401 -1.017259E-05  1.400228E-05  1.626030E-02
       402 -1.090485E-05  1.394530E-05  1.629863E-02
       403 -1.103459E-05  1.190091E-05  1.625939E-02
       404 -1.224270E-05  1.291028E-05  1.628360E-02
       405 -1.094509E-05  1.139217E-05  1.625208E-02
       406 -2.642948E-06  4.115759E-05  1.626170E-02
       407  7.856468E-06 -3.379157E-06  1.635193E-02
       408  7.318231E-07  4.151234E-05  1.631896E-02
       409  6.008346E-06  3.487273E-06  1.631495E-02
       410  1.205444E-05  6.227040E-05  1.648682E-02
       411 -7.949456E-06  6.917017E-06  1.612909E-02
       412  6.197913E-05  9.976459E-05  1.705962E-02
       413 -5.514839E-05  3.863289E-05  1.529833E-02
       414  1.775125E-04  1.775125E-04  1.948865E-02
       415  1.065931E-05  1.749576E-05  1.628471E-02
       416  9.051114E-07  1.348223E-05  1.634023E-02
       417  1.324081E-05  2.556007E-05  1.628854E-02
       418  4.435204E-06  1.974588E-05  1.640544E-02
       419  1.482152E-05  3.236218E-05  1.625563E-02
       420  2.619437E-05  4.400081E-05  1.658601E-02
       421 -1.826646E-06  2.192839E-05  1.608442E-02
       422  1.154211E-04  1.154211E-04  1.717432E-02
       423  3.863289E-05 -5.514839E-05  1.529833E-02
       424  4.308457E-06  1.262615E-05  1.633512E-02
       425  1.254135E-05  1.982163E-05  1.627119E-02
       426  6.145784E-06  1.426388E-05  1.637290E-02
       427  1.784127E-05  2.863311E-05  1.626456E-02
       428  1.205129E-05  1.953253E-05  1.645509E-02
       429  2.354890E-05  3.389165E-05  1.622495E-02
       430  4.196486E-05  4.196486E-05  1.663659E-02
       431  2.192839E-05 -1.826646E-06  1.608442E-02
       432  9.976459E-05  6.197913E-05  1.705962E-02
       433  1.151525E-05  1.587843E-05  1.626476E-02
       434  8.260406E-06  1.468411E-05  1.634292E-02
       435  1.500697E-05  1.971521E-05  1.626717E-02
       436  1.133779E-05  1.612814E-05  1.639124E-02
       437  2.251470E-05  2.698510E-05  1.625378E-02
       438  1.884005E-05  1.884005E-05  1.647463E-02
       439  3.389165E-05  2.354890E-05  1.622495E-02
       440  4.400081E-05  2.619437E-05  1.658601E-02
       441  6.917017E-06 -7.949456E-06  1.612909E-02
       442  8.599435E-06  1.378210E-05  1.631835E-02
       443  1.337051E-05  1.534113E-05  1.626853E-02
       444  1.173685E-05  1.511185E-05  1.634822E-02
       445  1.751458E-05  1.919786E-05  1.626498E-02
       446  1.525678E-05  1.525678E-05  1.639818E-02
       447  2.698510E-05  2.251470E-05  1.625378E-02
       448  1.953253E-05  1.205129E-05  1.645509E-02
       449  3.236218E-05  1.482152E-05  1.625563E-02
       450  6.227040E-05  1.205444E-05  1.648682E-02
       451  1.280084E-05  1.408756E-05  1.626525E-02
       452  1.088811E-05  1.372403E-05  1.631856E-02
       453  1.460074E-05  1.536956E-05  1.626944E-02
       454  1.410647E-05  1.410647E-05  1.635042E-02
       455  1.919786E-05  1.751458E-05  1.626498E-02
       456  1.612814E-05  1.133779E-05  1.639124E-02
       457  2.863311E-05  1.784127E-05  1.626456E-02
       458  1.974588E-05  4.435204E-06  1.640544E-02
       459  3.487273E-06  6.008346E-06  1.631495E-02
       460  9.917521E-06  1.257011E-05  1.629864E-02
       461  1.365870E-05  1.371051E-05  1.626781E-02
       462  1.277123E-05  1.277123E-05  1.631892E-02
       463  1.536956E-05  1.460074E-05  1.626944E-02
       464  1.511185E-05  1.173685E-05  1.634822E-02
       465  1.971521E-05  1.500697E-05  1.626717E-02
       466  1.426388E-05  6.145784E-06  1.637290E-02
       467  2.556007E-05  1.324081E-05  1.628854E-02
       468  4.151234E-05  7.318231E-07  1.631896E-02
       469  1.312834E-05  1.350762E-05  1.626116E-02
       470  1.120183E-05  1.120183E-05  1.629821E-02
       471  1.371051E-05  1.365870E-05  1.626781E-02
       472  1.372403E-05  1.088811E-05  1.631856E-02
       473  1.534113E-05  1.337051E-05  1.626853E-02
       474  1.468411E-05  8.260406E-06  1.634292E-02
       475  1.982163E-05  1.254135E-05  1.627119E-02
       476  1.348223E-05  9.051114E-07  1.634023E-02
       477 -3.379157E-06  7.856468E-06  1.635193E-02
       478  1.021273E-05  1.021273E-05  1.628499E-02
       479  1.350762E-05  1.312834E-05  1.626116E-02
       480  1.257011E-05  9.917521E-06  1.629864E-02
       481  1.408756E-05  1.280084E-05  1.626525E-02
       482  1.378210E-05  8.599435E-06  1.631835E-02
       483  1.587843E-05  1.151525E-05  1.626476E-02
       484  1.262615E-05  4.308457E-06  1.633512E-02
       485  1.749576E-05  1.065931E-05  1.628471E-02
       486  4.115759E-05 -2.642948E-06  1.626170E-02
       487 -7.974762E-06  8.369395E-05  1.630042E-02
       488 -1.968872E-05 -9.580607E-05  1.631264E-02
       489  6.723969E-06  4.417698E-05  1.624846E-02
       490 -1.145727E-05 -7.141305E-05  1.631901E-02
       491  2.296058E-06  2.094638E-05  1.626513E-02
       492 -1.104931E-05 -5.910932E-05  1.631993E-02
       493  1.088427E-06  1.260190E-05  1.628570E-02
       494  3.124181E-06 -4.433833E-05  1.632609E-02
       495  2.797811E-06  2.797811E-06  1.630135E-02
       496 -3.359155E-05 -1.190987E-04  1.627656E-02
       497  2.768719E-06  6.675887E-05  1.624853E-02
       498 -4.334370E-05 -8.532148E-05  1.633037E-02
