
 heat flux (elem, integ.pnt.,qx,qy,qz) for set EALL and time  0.1000000E+01

        22   5  1.977132E+03  3.624973E+03 -6.711592E+02
        22   6  2.245677E+03  3.624973E+03 -7.282900E+02
        22   7  1.977132E+03  3.356428E+03 -6.482000E+02
        22   8  2.245677E+03  3.356428E+03 -6.997208E+02
        23   1  2.502189E+03  6.307164E+03 -7.901390E+02
        23   2  3.018110E+03  6.307164E+03 -9.019827E+02
        23   3  2.502189E+03  5.791243E+03 -7.553473E+02
        23   4  3.018110E+03  5.791243E+03 -8.558010E+02
        23   5  2.536980E+03  6.419007E+03 -7.901390E+02
        23   6  3.064291E+03  6.419007E+03 -9.019827E+02
        23   7  2.536980E+03  5.891696E+03 -7.553473E+02
        23   8  3.064291E+03  5.891696E+03 -8.558010E+02
        24   1  3.543763E+03  9.667590E+03 -1.017810E+03
        24   2  4.463956E+03  9.667590E+03 -1.222411E+03
        24   3  3.543763E+03  8.747398E+03 -9.568187E+02
        24   4  4.463956E+03  8.747398E+03 -1.132350E+03
        24   5  3.604754E+03  9.872192E+03 -1.017810E+03
        24   6  4.554017E+03  9.872192E+03 -1.222411E+03
        24   7  3.604754E+03  8.922930E+03 -9.568187E+02
        24   8  4.554017E+03  8.922930E+03 -1.132350E+03
        25   1  5.405139E+03  1.409750E+04 -1.425159E+03
        25   2  7.056307E+03  1.409750E+04 -1.774475E+03
        25   3  5.405139E+03  1.244633E+04 -1.309835E+03
        25   4  7.056307E+03  1.244633E+04 -1.619201E+03
        25   5  5.520463E+03  1.444682E+04 -1.425159E+03
        25   6  7.211581E+03  1.444682E+04 -1.774475E+03
        25   7  5.520463E+03  1.275570E+04 -1.309835E+03
        25   8  7.211581E+03  1.275570E+04 -1.619201E+03
        26   1  8.772703E+03  2.023817E+04 -2.191499E+03
        26   2  1.181082E+04  2.023817E+04 -2.981512E+03
        26   3  8.772703E+03  1.720006E+04 -1.929448E+03
        26   4  1.181082E+04  1.720006E+04 -2.467691E+03
        26   5  9.034754E+03  2.102818E+04 -2.191499E+03
        26   6  1.232464E+04  2.102818E+04 -2.981512E+03
        26   7  9.034754E+03  1.773830E+04 -1.929448E+03
        26   8  1.232464E+04  1.773830E+04 -2.467691E+03
        27   1  1.513643E+04  2.921652E+04 -3.591223E+03
        27   2  2.118405E+04  2.921652E+04 -4.466969E+03
        27   3  1.513643E+04  2.316890E+04 -3.053321E+03
        27   4  2.118405E+04  2.316890E+04 -4.115047E+03
        27   5  1.567433E+04  3.009227E+04 -3.591223E+03
        27   6  2.153597E+04  3.009227E+04 -4.466969E+03
        27   7  1.567433E+04  2.423063E+04 -3.053321E+03
        27   8  2.153597E+04  2.423063E+04 -4.115047E+03
        28   1  2.822896E+04  4.142839E+04 -7.080160E+03
        28   2  4.142839E+04  4.142839E+04 -1.334378E+04
        28   3  2.822896E+04  2.822896E+04 -5.194035E+03
        28   4  4.142839E+04  2.822896E+04 -7.080160E+03
        28   5  3.011509E+04  4.769202E+04 -7.080160E+03
        28   6  4.769202E+04  4.769202E+04 -1.334378E+04
        28   7  3.011509E+04  3.011509E+04 -5.194035E+03
        28   8  4.769202E+04  3.011509E+04 -7.080160E+03
        29   1  5.188527E+04  4.008278E+04 -1.304725E+04
        29   2  6.725456E+04  4.008278E+04 -5.973460E+03
        29   3  5.188527E+04  2.471349E+04 -7.962460E+03
        29   4  6.725456E+04  2.471349E+04 -8.486825E+03
        29   5  5.697005E+04  3.300899E+04 -1.304725E+04
        29   6  6.474119E+04  3.300899E+04 -5.973460E+03
        29   7  5.697005E+04  2.523785E+04 -7.962460E+03
        29   8  6.474119E+04  2.523785E+04 -8.486825E+03
        30   1  7.368959E+04  1.196782E+04 -1.225175E+04
        30   2  7.590114E+04  1.196782E+04 -3.647816E+04
        30   3  7.368959E+04  9.756268E+03 -1.003843E+04
        30   4  7.590114E+04  9.756268E+03 -1.375315E+04
        30   5  7.590291E+04  3.619422E+04 -1.225175E+04
        30   6  9.862615E+04  3.619422E+04 -3.647816E+04
        30   7  7.590291E+04  1.347098E+04 -1.003843E+04
        30   8  9.862615E+04  1.347098E+04 -1.375315E+04
        31   1  2.143755E+03  1.011023E+03 -5.921690E+02
        31   2  2.236834E+03  1.011023E+03 -6.071525E+02
        31   3  2.143755E+03  9.179437E+02 -5.697575E+02
        31   4  2.236834E+03  9.179437E+02 -5.830410E+02
        31   5  2.166166E+03  1.026006E+03 -5.921690E+02
        31   6  2.260945E+03  1.026006E+03 -6.071525E+02
        31   7  2.166166E+03  9.312272E+02 -5.697575E+02
        31   8  2.260945E+03  9.312272E+02 -5.830410E+02
        32   1  2.380338E+03  3.099231E+03 -6.299460E+02
